Trial		Time		S		E		ES		P
30		16.0828		767		7		93		140
30		16.1901		767		8		92		141
30		16.2077		767		9		91		142
30		16.2687		767		10		90		143
30		16.2811		766		9		91		143
30		16.3101		767		10		90		143
30		16.3515		766		9		91		143
30		16.3911		765		8		92		143
30		16.4114		764		7		93		143
30		16.4226		764		8		92		144
30		16.4528		764		9		91		145
30		16.478		764		10		90		146
30		16.5929		763		9		91		146
30		16.6098		762		8		92		146
30		16.6279		761		7		93		146
30		16.6449		760		6		94		146
30		16.6697		760		7		93		147
30		16.6887		760		8		92		148
30		16.6925		760		9		91		149
30		16.7025		761		10		90		149
30		16.7076		760		9		91		149
30		16.7976		759		8		92		149
30		16.8563		759		9		91		150
30		16.8919		759		10		90		151
30		16.9371		758		9		91		151
30		16.9388		757		8		92		151
30		17.0118		756		7		93		151
30		17.0602		755		6		94		151
30		17.0636		756		7		93		151
30		17.0978		755		6		94		151
30		17.1161		756		7		93		151
30		17.14		755		6		94		151
30		17.171		755		7		93		152
30		17.2512		754		6		94		152
30		17.2705		754		7		93		153
30		17.3006		753		6		94		153
30		17.3643		752		5		95		153
30		17.5642		751		4		96		153
30		17.5768		751		5		95		154
30		17.6029		751		6		94		155
30		17.6815		751		7		93		156
30		17.715		750		6		94		156
30		17.7415		750		7		93		157
30		17.8708		749		6		94		157
30		17.9819		749		7		93		158
30		18.004		749		8		92		159
30		18.0142		750		9		91		159
30		18.0154		749		8		92		159
30		18.0295		748		7		93		159
30		18.0396		749		8		92		159
30		18.0487		749		9		91		160
30		18.0906		749		10		90		161
30		18.159		748		9		91		161
30		18.1625		747		8		92		161
30		18.1986		746		7		93		161
30		18.204		745		6		94		161
30		18.2255		745		7		93		162
30		18.2461		744		6		94		162
30		18.3008		743		5		95		162
30		18.31		744		6		94		162
30		18.4105		744		7		93		163
30		18.4178		743		6		94		163
30		18.4195		743		7		93		164
30		18.5513		742		6		94		164
30		18.5725		742		7		93		165
30		18.6281		741		6		94		165
30		18.629		740		5		95		165
30		18.6405		739		4		96		165
30		18.6564		738		3		97		165
30		18.6685		738		4		96		166
30		18.7242		737		3		97		166
30		18.7361		738		4		96		166
30		18.7997		738		5		95		167
30		18.8827		738		6		94		168
30		18.9547		737		5		95		168
30		18.987		737		6		94		169
30		19.0026		736		5		95		169
30		19.0404		736		6		94		170
30		19.0954		736		7		93		171
30		19.1199		736		8		92		172
30		19.166		737		9		91		172
30		19.1664		737		10		90		173
30		19.1756		736		9		91		173
30		19.3137		736		10		90		174
30		19.3527		735		9		91		174
30		19.3613		736		10		90		174
30		19.3761		735		9		91		174
30		19.3918		735		10		90		175
30		19.3988		734		9		91		175
30		19.4446		733		8		92		175
30		19.5273		733		9		91		176
30		19.566		732		8		92		176
30		19.5914		733		9		91		176
30		19.611		734		10		90		176
30		19.6404		735		11		89		176
30		19.6454		734		10		90		176
30		19.6718		735		11		89		176
30		19.6937		734		10		90		176
30		19.715		735		11		89		176
30		19.7376		734		10		90		176
30		19.7534		733		9		91		176
30		19.7595		733		10		90		177
30		19.7668		734		11		89		177
30		19.8109		733		10		90		177
30		19.8334		733		11		89		178
30		19.8626		732		10		90		178
30		19.8848		732		11		89		179
30		19.8878		731		10		90		179
30		19.9385		731		11		89		180
30		19.9452		730		10		90		180
30		19.9992		730		11		89		181
30		20.0095		729		10		90		181
30		20.0138		730		11		89		181
30		20.0317		730		12		88		182
30		20.0736		729		11		89		182
30		20.0855		730		12		88		182
30		20.1565		730		13		87		183
30		20.2284		729		12		88		183
30		20.2726		729		13		87		184
30		20.2893		728		12		88		184
30		20.387		729		13		87		184
30		20.4125		729		14		86		185
30		20.4198		728		13		87		185
30		20.5011		727		12		88		185
30		20.5346		727		13		87		186
30		20.6292		726		12		88		186
30		20.6352		725		11		89		186
30		20.6479		725		12		88		187
30		20.6536		725		13		87		188
30		20.6611		724		12		88		188
30		20.746		723		11		89		188
30		20.8038		724		12		88		188
30		20.834		724		13		87		189
30		20.8348		723		12		88		189
30		20.8429		722		11		89		189
30		20.8434		722		12		88		190
30		20.853		722		13		87		191
30		20.8551		721		12		88		191
30		20.859		721		13		87		192
30		20.859		721		14		86		193
30		20.8989		722		15		85		193
30		20.9767		723		16		84		193
30		21.0535		722		15		85		193
30		21.0675		723		16		84		193
30		21.0992		723		17		83		194
30		21.1544		722		16		84		194
30		21.1989		721		15		85		194
30		21.2223		720		14		86		194
30		21.2434		719		13		87		194
30		21.2483		718		12		88		194
30		21.3074		717		11		89		194
30		21.319		718		12		88		194
30		21.3477		717		11		89		194
30		21.365		716		10		90		194
30		21.3751		715		9		91		194
30		21.3951		716		10		90		194
30		21.4268		715		9		91		194
30		21.4298		714		8		92		194
30		21.4734		713		7		93		194
30		21.5042		713		8		92		195
30		21.6105		712		7		93		195
30		21.6901		712		8		92		196
30		21.7596		711		7		93		196
30		21.8114		711		8		92		197
30		21.8462		710		7		93		197
30		21.9081		709		6		94		197
30		21.9592		708		5		95		197
30		22.0782		707		4		96		197
30		22.0906		707		5		95		198
30		22.134		708		6		94		198
30		22.1528		708		7		93		199
30		22.1597		708		8		92		200
30		22.1996		707		7		93		200
30		22.2303		707		8		92		201
30		22.2568		706		7		93		201
30		22.3241		705		6		94		201
30		22.371		704		5		95		201
30		22.3849		705		6		94		201
30		22.4202		706		7		93		201
30		22.4391		705		6		94		201
30		22.4621		704		5		95		201
30		22.5263		705		6		94		201
30		22.5436		705		7		93		202
30		22.5534		705		8		92		203
30		22.5639		706		9		91		203
30		22.6066		706		10		90		204
30		22.6083		706		11		89		205
30		22.734		707		12		88		205
30		22.7639		706		11		89		205
30		22.8247		705		10		90		205
30		22.895		706		11		89		205
30		22.9173		706		12		88		206
30		22.9394		707		13		87		206
30		22.982		708		14		86		206
30		23.0721		709		15		85		206
30		23.0861		708		14		86		206
30		23.088		707		13		87		206
30		23.1033		706		12		88		206
30		23.1246		705		11		89		206
30		23.1461		704		10		90		206
30		23.1848		705		11		89		206
30		23.2081		705		12		88		207
30		23.282		704		11		89		207
30		23.2995		703		10		90		207
30		23.3237		703		11		89		208
30		23.3911		702		10		90		208
30		23.4413		702		11		89		209
30		23.4488		702		12		88		210
30		23.5111		701		11		89		210
30		23.5466		701		12		88		211
30		23.5673		700		11		89		211
30		23.5679		701		12		88		211
30		23.5896		702		13		87		211
30		23.6333		701		12		88		211
30		23.6361		700		11		89		211
30		23.6632		700		12		88		212
30		23.6959		700		13		87		213
30		23.7046		700		14		86		214
30		23.7284		699		13		87		214
30		23.7624		698		12		88		214
30		23.8281		698		13		87		215
30		23.8287		697		12		88		215
30		23.8439		696		11		89		215
30		23.8895		695		10		90		215
30		23.9322		695		11		89		216
30		23.9415		695		12		88		217
30		24.0633		694		11		89		217
30		24.084		695		12		88		217
30		24.1028		695		13		87		218
30		24.1102		695		14		86		219
30		24.1666		694		13		87		219
30		24.2084		695		14		86		219
30		24.2362		694		13		87		219
